,neo,H,e,a,i,ma,n,moid,class,pha
581948,1.0,19.6,0.4569303330830777,2.145264287738061,9.574498759526762,273.2350754881215,0.3136771397603443,0.148738,AMO,0.0
614642,1.0,23.0,0.6351328860834823,2.004872554154254,1.880090001873528,20.86064088561051,0.34719536439617,0.0127118,APO,0.0
773828,1.0,21.6,0.3525908220358248,1.991951296802612,5.397216977688533,59.26433294085442,0.350579082672314,0.291902,AMO,0.0
877655,1.0,27.7,0.4562649709058258,1.57588141628038,7.296591711577879,41.20637909087173,0.4982172643598725,0.00047199,APO,0.0
876985,1.0,19.3,0.6546588079978757,2.404413324385845,37.69295972901615,77.47574569312947,0.2643567383561099,0.0476813,APO,1.0
918550,1.0,21.2,0.1216359791480001,0.966601995355765,13.55025679608255,127.3897643913725,1.037128438398543,0.0421127,ATE,1.0
476092,1.0,19.5,0.7102045453462917,2.069537137113375,10.58931894332959,58.96848461444349,0.3310504921058028,0.139283,APO,0.0
655345,1.0,21.3,0.4992876002470463,1.6409639477361,6.727292643526484,65.69193240299795,0.4688733128628176,0.033294,APO,1.0
950490,1.0,19.824,0.4538710080950258,1.514806531511962,9.871154170267005,58.17082659992446,0.5286501020090917,0.123219,APO,0.0
584875,1.0,24.4,0.4407421423940322,1.621892383234505,3.717910325744217,54.80893655389368,0.477167682827423,0.0169586,APO,0.0
139046,1.0,17.1,0.386120430239316,1.861713333502492,47.01133683839976,211.2187657980618,0.3880028004418462,0.162961,AMO,0.0
812502,1.0,19.9,0.4581856510906357,2.260205782209475,29.21146952535731,207.3802339860279,0.2900561655593486,0.243161,AMO,0.0
772162,1.0,19.8,0.7860730859038961,2.77107239058024,4.536448079635536,100.4976055093281,0.213664448882541,0.0660117,APO,0.0
949854,1.0,22.385,0.2076702750406239,1.529047110882799,8.910304665645755,20.22023813890436,0.5212820543279628,0.223503,AMO,0.0
957191,1.0,20.869,0.6839983786169056,2.057275655501641,26.28438166603912,26.16646939794425,0.3340145176634937,0.262447,APO,0.0
523821,1.0,18.2,0.7379522979502633,3.252532573866812,15.33531383101311,123.235939154097,0.1680241054318204,0.146678,APO,0.0
618329,1.0,21.1,0.1737208068691444,0.9721568864027592,19.18844198192088,330.7387998865019,1.028251942319,0.124614,ATE,0.0
633851,1.0,19.9,0.6760598316997485,1.79155006442894,39.36439471991123,339.8194644949182,0.4110178190988473,0.274096,APO,0.0
614213,1.0,23.3,0.0615088371367887,1.119060868059091,19.46699715335492,1.072136042346125,0.8325752757128273,0.0622831,AMO,0.0
935873,1.0,19.4,0.6235530601354332,2.654115766896091,14.47914607209984,150.556309447874,0.2279419613993249,0.0102017,APO,1.0
951852,1.0,23.7,0.490827935424801,1.85105403345421,18.20758556860268,339.5753175202741,0.3913590935740605,0.0896209,APO,0.0
868417,1.0,24.6,0.3471271436143962,1.561277063002305,10.12100664069639,103.9064731869262,0.5052241532653302,0.0370429,AMO,0.0
949248,1.0,20.6,0.2519882848876113,1.701149331544495,35.02656970789042,105.9579166744771,0.444212132122958,0.438306,AMO,0.0
875736,1.0,20.0,0.585798518775159,2.46002388128472,35.56325265850059,42.98961741931733,0.2554436370777919,0.0326683,AMO,1.0
673255,1.0,25.9,0.4468259376557717,1.830983405383585,2.633731248173073,17.09525627404008,0.3978116172068197,0.037412,APO,0.0
675724,1.0,21.5,0.763990599166971,2.111997220750112,10.76789050475137,117.3600530037915,0.3211175638252907,0.0062975,APO,1.0
899321,1.0,23.6,0.2459103129831164,1.38015758877292,55.01823909355049,12.80750505306632,0.6078704856629562,0.053308,AMO,0.0
863404,1.0,24.2,0.3259934907776725,1.330288185402352,4.238584900857751,10.18961856051071,0.6423703291838208,0.0189196,APO,0.0
714672,1.0,20.9,0.8467377826258654,1.848338263590385,19.05813869460966,157.979733997882,0.3922219482528314,0.166777,APO,0.0
884553,1.0,21.2,0.3948105891253319,1.500200524498012,5.476071129741389,137.5331751097856,0.536389298243409,0.0263044,APO,1.0
365245,1.0,15.9,0.8645754850510886,2.675015219158878,35.03082038063065,154.4874628316012,0.2252758764712865,0.441295,APO,0.0
934634,1.0,25.0,0.3132756182029122,1.424261785054777,9.239260174414351,129.9723553762312,0.5798549131590878,0.0229969,APO,0.0
855564,1.0,23.2,0.3083442133167454,1.503893989802648,7.609803008226843,142.4579038881558,0.5344145064097634,0.0926638,AMO,0.0
453308,1.0,19.4,0.3323790155558488,1.749853099701001,11.5829874670552,301.4582411851014,0.4257961077187905,0.234199,AMO,0.0
957797,1.0,23.141,0.6587779111268063,1.822762890259999,9.147234271499231,22.36478280373008,0.4005057970999452,0.0851773,APO,0.0
765129,1.0,25.0,0.2941465225888698,1.021901768056558,24.69841882259533,106.4567600925106,0.9540922059251868,0.0244147,APO,0.0
956559,1.0,25.8,0.8197746245389506,2.508410483947324,3.900333545524775,11.62980517656538,0.2480882313761179,0.00282632,APO,0.0
761315,1.0,19.6,0.4263594650528561,1.760520348608805,14.55732049830554,326.7360007656667,0.4219320349453928,0.137929,APO,0.0
550868,1.0,25.3,0.6119836143084578,2.379826546998687,5.8350356329362,352.6474921320506,0.2684640371074923,0.00522498,APO,0.0
722831,1.0,22.7,0.5638324190667656,2.565824938380953,25.87772943131471,343.1359354626186,0.2398079303934074,0.127237,AMO,0.0
935374,1.0,22.9,0.3065245065051195,1.15569636897986,20.31259028115913,312.344979564529,0.793301820107231,0.0131759,APO,0.0
878304,1.0,20.5,0.5133305716458578,1.419976446546662,18.34837434282914,262.7363837435395,0.5824818036522633,0.0169442,APO,1.0
749795,1.0,18.8,0.5865628686172114,1.677652184342628,30.65635855178501,15.68268768000091,0.4535771667931994,0.144129,APO,0.0
941841,1.0,26.9,0.3996594411601077,1.357854767817509,8.331308536326919,24.90164807304162,0.6229082624926465,0.00249171,APO,0.0
936090,1.0,20.0,0.8567026064849211,2.486453615925875,18.25093685192155,216.0749767946028,0.2513816259164677,0.0340859,APO,1.0
545733,1.0,23.1,0.4956084978805848,1.987784709098231,0.8847553057427907,239.0614061342829,0.3516819312400876,0.0200855,APO,0.0
661535,1.0,20.6,0.5851955943512459,1.695422633964753,3.837398763465495,255.239443306672,0.4464646815006585,0.0136749,APO,1.0
722291,1.0,25.3,0.04969604750078533,0.9876135870655304,16.94813326689553,262.4127166790862,1.004207567387392,0.0190191,ATE,0.0
574566,1.0,20.9,0.4414459570286395,1.864915255706988,5.683338980035049,70.03865669071101,0.3870039711108166,0.0335149,AMO,1.0
907702,1.0,26.1,0.4288485260504802,0.9631222889793152,16.45317632197453,142.0565547499673,1.042754141715068,7.43821e-05,ATE,0.0
900500,1.0,22.4,0.4624946814423917,1.707375886023847,22.31545090153865,196.1367141873887,0.4417843821979127,0.0629723,APO,0.0
523819,1.0,18.3,0.5980203158832353,2.244461886237554,55.00679596148985,198.3578841683235,0.2931134326322922,0.00584568,APO,1.0
385251,1.0,19.3,0.1836909567038621,1.052935161647254,50.06338679366684,212.0514496280855,0.9122242872431844,0.0284426,APO,1.0
947602,1.0,19.7,0.4868781496610441,2.212145954418341,19.98549465181249,105.2377892025666,0.2995597140013351,0.295781,AMO,0.0
821605,1.0,24.2,0.4101865254461431,1.806312773386961,33.31588224126418,3.461426287404134,0.4059893528827924,0.0815819,AMO,0.0
869753,1.0,25.0,0.5153293811091999,2.160559086317086,3.911567988361407,131.8403294609651,0.3103522170985131,0.0693206,AMO,0.0
931230,1.0,26.1,0.2396823002873871,1.265154002874211,12.49653599945811,306.3116665155342,0.6926103594100467,0.00152017,APO,0.0
564848,1.0,18.7,0.4506328415713503,2.220520650021071,5.096542069128013,31.54082995768854,0.2978666282923499,0.210098,AMO,0.0
733382,1.0,23.8,0.618181927241841,2.832643587045756,9.12420931007304,211.1895884985656,0.206736030684443,0.0936461,AMO,0.0
309213,1.0,20.4,0.174208007161158,0.9807615449198956,10.05323104200757,272.3115692799235,1.014749696927469,0.0840155,ATE,0.0
579377,1.0,23.7,0.7703909030797559,0.892703526990474,16.32566133004417,297.4054973042851,1.168538963385451,0.012426,ATE,0.0
367683,1.0,18.1,0.6886435199223758,1.637167165082519,9.36524611561798,225.6886128986428,0.4705053164505207,0.159427,APO,0.0
787607,1.0,24.4,0.1848830785723691,1.085289122123245,2.831993227327871,106.1424055060165,0.8717378414290967,0.00985148,APO,0.0
